customer_id,age,city,operator,network_type,account_type,tenure_months,monthly_data_gb,avg_daily_data_gb,streaming_hours,hotspot_data_gb,monthly_voice_minutes,total_calls,incoming_calls,outgoing_calls,international_minutes,roaming_voice_minutes,monthly_sms,roaming_data_gb,monthly_recharge,churn
CUST04215,30.00272840898588,Mumbai,Jio,5G,Individual,56.60088354091874,28.34,0.945,49.27,7.61,26.84,17,9,8,1.7,0.55,65,5.54,723.38,0
CUST04216,25.5647265322886,Pune,Jio,5G,Individual,53.789271359036576,5.88,0.196,18.11,0.7,564.89,663,323,340,52.6,26.37,87,1.58,482.38,0
CUST04217,40.59844569080129,Gurugram,Vi,5G,Individual,44.508436159674666,1.96,0.065,3.07,0.57,28.43,8,5,3,2.71,0.54,37,0.35,175.9,0
CUST04218,37.64790217381289,Kolkata,Airtel,5G,Individual,55.69815898513969,12.7,0.423,20.59,1.15,222.96,188,89,99,21.38,5.5,78,0.84,393.45,1
CUST04219,49.4568310850764,Hyderabad,Jio,5G,Individual,64.0696641887194,47.84,1.595,148.01,3.91,119.96,47,29,18,4.91,2.66,69,5.09,580.57,0
CUST04220,42.03923971296291,Pune,Airtel,4G,Individual,65.36590040161148,14.08,0.469,46.33,1.57,284.23,152,81,71,3.0,14.4,96,3.91,410.82,0
CUST04221,42.85353747202953,Kolkata,Airtel,4G,Individual,24.812393236118226,6.19,0.206,10.99,0.81,184.47,83,36,47,19.17,2.11,90,1.2,429.38,0
CUST04222,38.28782817006152,Pune,Vi,5G,Individual,33.888034728381626,56.77,1.892,194.65,15.89,148.87,109,65,44,1.86,3.43,64,12.0,633.08,1
CUST04223,18.0,Bengaluru,BSNL,5G,Business,50.45273916061733,15.57,0.519,49.23,2.99,548.57,372,224,148,36.72,30.32,76,1.68,620.34,0
CUST04224,27.23067912928712,Noida,Airtel,5G,Individual,24.57708420907852,1.95,0.065,6.22,0.56,224.86,112,68,44,3.54,14.73,75,0.04,525.13,0
CUST04225,42.11282501648496,Hyderabad,Airtel,4G,Family,42.88708349128403,26.69,0.89,60.66,6.71,149.1,80,40,40,14.18,8.93,64,7.45,643.97,0
CUST04226,25.898233099413748,Bengaluru,Jio,4G,Individual,71.86697428417806,33.15,1.105,56.48,5.42,137.75,51,22,29,7.71,6.97,65,6.14,610.18,0
CUST04227,24.4618927029731,Pune,Jio,5G,Business,97.79285637940136,4.14,0.138,6.85,0.82,113.95,69,35,34,6.82,6.18,82,0.87,331.7,0
CUST04228,31.23319112640587,Hyderabad,Jio,5G,Individual,31.20159041186168,30.13,1.004,94.76,3.25,69.5,39,19,20,6.37,1.25,69,8.8,654.83,0
CUST04229,41.17900267050528,Mumbai,Jio,4G,Individual,6.947942738565247,8.48,0.283,24.31,0.72,113.03,56,28,28,6.27,6.85,108,1.69,380.38,1
CUST04230,27.170084886165093,Lucknow,Airtel,5G,Individual,43.06904735042037,2.3,0.077,5.98,0.5,40.09,23,12,11,1.2,0.76,39,0.29,213.87,1
CUST04231,21.47494653543252,Kolkata,BSNL,5G,Individual,38.33430072052386,54.43,1.814,119.44,4.6,86.7,28,15,13,1.62,6.12,60,7.91,619.03,0
CUST04232,22.958181969026768,Mumbai,Airtel,4G,Business,120.0,20.29,0.676,39.16,1.9,108.33,47,23,24,3.12,8.28,77,0.46,476.48,1
CUST04233,44.69481153491714,Delhi,Vi,5G,Individual,43.4872464487657,18.76,0.625,62.46,3.3,263.63,103,60,43,14.17,2.59,82,0.6,444.28,0
CUST04234,28.310462049908526,Chennai,Jio,5G,Individual,120.0,13.34,0.445,24.11,3.48,572.53,250,141,109,55.66,16.26,123,1.76,1112.17,0
CUST04235,28.378098489444984,Mumbai,Airtel,5G,Individual,59.450314427716826,5.27,0.176,8.07,0.54,23.68,9,4,5,0.61,0.46,25,0.43,181.12,0
CUST04236,36.71180746540477,Hyderabad,Airtel,5G,Family,57.490776544738914,11.2,0.373,17.44,0.72,157.88,44,25,19,2.26,9.63,114,1.06,399.48,0
CUST04237,20.31789055614799,Gurugram,Airtel,5G,Business,24.384713968992767,0.79,0.026,1.18,0.05,82.31,55,33,22,7.37,1.06,32,0.06,145.17,0
CUST04238,35.28259419569267,Bengaluru,Airtel,4G,Individual,23.41184618231456,4.72,0.157,16.0,0.65,565.1,301,140,161,11.78,8.99,75,0.44,621.42,0
CUST04239,35.45225081439851,Noida,Vi,5G,Individual,14.916839358231115,24.02,0.801,83.0,4.33,63.83,30,19,11,3.78,3.56,65,3.09,630.64,0
CUST04240,29.828551396363103,Hyderabad,Jio,5G,Individual,36.37187863421812,4.38,0.146,13.69,0.98,298.69,99,58,41,21.03,19.42,86,1.22,433.35,0
CUST04241,19.68644027500458,Mumbai,Jio,5G,Individual,20.29938686187945,31.22,1.041,87.48,5.54,224.02,256,98,158,5.48,12.98,53,2.55,691.82,0
CUST04242,18.0,Chennai,Vi,4G,Business,54.9485031958113,15.36,0.512,51.81,3.51,132.91,61,36,25,2.78,1.94,103,2.46,343.37,1
CUST04243,32.12290158529336,Bengaluru,Jio,4G,Family,50.8649126175471,7.07,0.236,18.6,0.37,497.61,339,186,153,23.61,33.9,86,0.97,638.0,1
CUST04244,27.258140530653144,Pune,Airtel,4G,Individual,43.55276680008615,7.91,0.264,19.35,1.33,212.12,69,37,32,11.9,16.85,70,0.88,377.35,1
CUST04245,41.86405605163617,Chennai,Vi,5G,Individual,23.809352324073515,3.06,0.102,7.42,0.78,369.23,160,89,71,40.57,21.96,96,0.79,585.82,0
CUST04246,22.88631924112547,Kolkata,Jio,4G,Individual,21.77051024172902,18.7,0.623,46.99,4.39,254.99,216,115,101,7.91,19.03,123,0.48,954.65,1
CUST04247,39.754643343004176,Chennai,Jio,5G,Individual,98.83984636895842,10.26,0.342,22.07,1.46,255.95,191,110,81,18.52,4.97,88,0.33,383.14,0
CUST04248,44.11443268398505,Mumbai,Vi,4G,Family,27.765362219122608,4.24,0.141,11.01,0.79,39.31,32,21,11,2.25,2.07,23,0.89,142.82,0
CUST04249,32.65234577958867,Kolkata,Vi,5G,Individual,93.01778523067296,69.57,2.319,186.37,19.64,149.86,105,59,46,12.65,7.87,65,11.37,707.09,0
CUST04250,18.0,Hyderabad,BSNL,4G,Individual,43.2200044013006,31.35,1.045,94.58,3.57,298.56,224,117,107,19.06,9.74,138,0.02,971.39,0
CUST04251,26.46011159906656,Hyderabad,Airtel,5G,Individual,42.80410517755424,1.23,0.041,2.68,0.35,207.38,153,93,60,7.35,14.35,87,0.1,456.95,0
CUST04252,39.83555330171255,Kolkata,Vi,5G,Family,12.921294222322407,0.83,0.028,2.69,0.12,102.79,54,26,28,6.72,6.13,36,0.21,168.43,0
CUST04253,28.304627624168265,Hyderabad,Jio,4G,Family,44.48451396933256,5.9,0.197,19.26,1.11,123.49,114,52,62,9.57,6.26,82,0.01,367.76,0
CUST04254,21.41669981850328,Noida,Airtel,5G,Family,43.315598174555205,4.99,0.166,7.9,0.29,169.0,75,37,38,10.4,10.54,100,0.18,411.46,0
CUST04255,18.0,Noida,Airtel,5G,Family,28.74872131694429,0.56,0.019,1.07,0.16,74.35,19,9,10,6.39,5.53,32,0.12,210.38,0
CUST04256,29.707265360397493,Mumbai,Airtel,5G,Business,78.682090275874,34.64,1.155,112.49,3.13,53.35,18,11,7,1.75,4.23,69,3.37,529.23,0
CUST04257,35.329200991144695,Hyderabad,Airtel,5G,Individual,58.67533012995828,18.53,0.618,64.73,2.89,321.07,145,73,72,26.52,6.36,120,2.09,942.42,0
CUST04258,54.09556913332258,Noida,Airtel,4G,Individual,109.5124495363193,14.17,0.472,47.42,2.27,32.4,28,19,9,0.83,0.21,83,0.11,345.5,0
CUST04259,19.80721069944576,Pune,Jio,5G,Individual,82.38406290679637,4.33,0.144,13.51,0.37,82.96,61,25,36,0.87,4.79,85,0.54,461.11,0
CUST04260,25.494797537030955,Pune,Jio,5G,Individual,58.33307435499256,11.19,0.373,18.11,0.62,356.02,124,63,61,19.41,18.31,105,2.21,358.71,0
CUST04261,21.70636815499625,Pune,Airtel,4G,Individual,48.53439893737722,3.89,0.13,11.59,0.54,98.98,72,45,27,7.94,6.59,23,1.01,191.56,0
CUST04262,29.079707425482848,Gurugram,BSNL,5G,Individual,63.2184031346587,6.04,0.201,16.37,0.4,312.31,145,83,62,29.98,24.46,74,0.29,673.12,0
CUST04263,18.0,Lucknow,Jio,5G,Individual,32.321649937527845,5.97,0.199,20.22,1.3,148.09,77,43,34,6.55,11.07,97,0.05,340.76,0
CUST04264,41.45168784926892,Hyderabad,Airtel,4G,Individual,49.591415298091405,9.43,0.314,20.41,2.76,302.4,104,55,49,23.44,8.97,106,1.17,292.63,0
CUST04265,23.38461866677305,Gurugram,Airtel,5G,Business,37.71212126409311,36.77,1.226,68.82,3.88,95.67,49,28,21,8.64,2.66,67,10.32,740.54,0
CUST04266,26.168218478820656,Gurugram,Jio,5G,Business,33.34789955052364,5.69,0.19,13.15,1.44,226.29,82,49,33,5.75,9.59,109,0.87,360.66,0
CUST04267,22.90868683427648,Delhi,Airtel,5G,Individual,55.586614756137706,41.52,1.384,96.53,8.65,115.59,61,27,34,8.35,5.73,65,8.03,731.05,0
CUST04268,29.983698760582573,Pune,BSNL,4G,Individual,116.95673675026973,1.69,0.056,3.06,0.15,166.77,69,38,31,12.79,5.47,31,0.04,203.19,0
CUST04269,38.90408847646142,Gurugram,Airtel,5G,Individual,55.591682739828336,9.03,0.301,14.77,0.64,730.55,361,210,151,45.83,36.81,74,0.28,494.77,0
CUST04270,18.0,Noida,Airtel,5G,Individual,61.49972573668559,23.1,0.77,48.97,5.87,284.81,139,68,71,20.19,13.78,107,4.92,768.7,0
CUST04271,22.78120787540425,Bengaluru,Vi,5G,Individual,42.239430915870656,21.04,0.701,39.62,4.64,191.06,96,50,46,17.6,14.22,72,5.37,759.22,0
CUST04272,18.0,Chennai,Jio,4G,Business,34.43210388835156,11.34,0.378,20.27,2.16,280.68,108,53,55,30.28,0.67,122,2.81,1034.2,0
CUST04273,42.76502339943344,Chennai,Jio,5G,Individual,52.86411240005936,2.29,0.076,4.08,0.15,28.87,13,7,6,1.28,1.93,33,0.07,168.86,0
CUST04274,32.5611317649519,Bengaluru,Airtel,5G,Individual,54.06539308525111,7.92,0.264,12.39,1.04,128.05,81,42,39,4.16,2.68,88,1.25,569.3,0
CUST04275,25.560512078743702,Noida,Airtel,5G,Individual,20.41118896787412,48.39,1.613,94.37,10.41,68.45,37,21,16,5.92,2.24,72,13.13,520.82,0
CUST04276,39.39605739259528,Chennai,Vi,5G,Family,102.31065813233032,19.2,0.64,57.73,2.98,79.02,57,36,21,3.65,5.82,60,3.39,561.88,0
CUST04277,47.54040782862337,Gurugram,Jio,5G,Individual,41.86392633805691,3.7,0.123,9.13,0.36,370.28,169,108,61,40.51,12.53,84,0.72,452.16,0
CUST04278,32.569416473418435,Mumbai,BSNL,5G,Individual,46.48560472002881,15.31,0.51,48.08,4.57,329.03,133,75,58,8.18,23.1,82,2.2,373.95,0
CUST04279,39.56880285059916,Chennai,Jio,5G,Family,86.81910078631842,1.71,0.057,3.18,0.47,28.13,12,6,6,3.04,0.72,35,0.42,154.29,0
CUST04280,29.830682380905763,Bengaluru,Jio,5G,Individual,93.13066090670392,11.37,0.379,20.83,1.06,21.82,14,8,6,1.15,0.2,105,0.3,411.38,0
CUST04281,24.728047024464864,Hyderabad,Jio,5G,Family,26.815063236656577,2.18,0.073,5.61,0.27,94.3,39,24,15,10.93,6.24,31,0.12,204.84,0
CUST04282,41.992090533783895,Chennai,Jio,4G,Family,85.16241688820794,25.54,0.851,53.84,1.88,111.91,94,59,35,2.86,3.59,64,3.66,687.58,0
CUST04283,34.11715459802373,Pune,Airtel,5G,Individual,19.08980165687457,1.97,0.066,6.08,0.58,25.17,13,7,6,2.82,0.11,31,0.24,203.93,0
CUST04284,19.620740145156987,Kolkata,Airtel,5G,Family,12.210543635802953,0.71,0.024,1.61,0.2,64.88,35,17,18,6.56,1.58,34,0.03,272.3,0
CUST04285,37.373144069484205,Noida,Vi,4G,Individual,42.21373287929735,24.78,0.826,71.81,6.94,24.02,17,9,8,0.97,0.98,77,4.79,740.27,0
CUST04286,30.678145759219856,Noida,Airtel,5G,Individual,34.43315471739928,65.76,2.192,145.62,9.96,138.92,76,34,42,3.78,10.24,78,5.86,675.62,0
CUST04287,32.98986847790463,Mumbai,Airtel,5G,Individual,62.8941295361608,2.63,0.088,8.74,0.61,170.66,74,45,29,18.74,13.32,84,0.05,540.02,0
CUST04288,18.650904897121045,Pune,Jio,5G,Individual,119.00350394641886,21.66,0.722,52.99,4.35,157.35,43,21,22,3.66,10.49,67,3.92,879.57,0
CUST04289,30.92881272225223,Mumbai,Jio,5G,Business,77.89338229055089,5.95,0.198,9.2,0.46,424.3,262,101,161,33.68,1.97,102,1.05,487.4,0
CUST04290,31.760561032456856,Bengaluru,Jio,5G,Individual,102.32454353076542,2.56,0.085,5.89,0.18,461.61,236,125,111,42.36,13.53,90,0.64,598.85,0
CUST04291,45.29332679761413,Chennai,Vi,5G,Individual,27.077901584806405,1.46,0.049,3.23,0.31,89.66,26,13,13,10.63,0.23,96,0.17,434.91,0
CUST04292,31.041102123569733,Kolkata,Airtel,5G,Individual,46.4221647812002,5.7,0.19,11.43,1.45,261.25,194,95,99,9.61,18.06,44,0.32,301.28,0
CUST04293,21.70263099733292,Mumbai,Vi,4G,Individual,27.590782010159177,17.59,0.586,33.54,4.57,135.91,66,36,30,3.1,6.92,61,2.15,591.28,0
CUST04294,26.000238636532004,Mumbai,Airtel,5G,Individual,27.11734234426352,31.84,1.061,60.55,2.0,220.39,89,40,49,26.4,14.74,136,3.16,942.46,1
CUST04295,41.73128639210461,Delhi,Airtel,4G,Business,27.155574545374456,7.33,0.244,21.72,0.94,206.89,140,81,59,17.14,7.36,100,1.28,373.85,0
CUST04296,26.5183402753196,Hyderabad,Vi,5G,Individual,4.116149682148555,19.78,0.659,43.13,3.71,57.77,32,19,13,3.55,3.89,79,1.23,462.83,0
CUST04297,46.04262231825942,Hyderabad,Jio,5G,Family,120.0,1.2,0.04,2.45,0.12,48.94,22,13,9,4.89,2.19,37,0.09,194.8,1
CUST04298,49.447641495822,Noida,Airtel,4G,Family,42.65664022018315,0.8,0.027,2.59,0.08,35.2,11,5,6,1.32,0.48,26,0.22,263.45,0
CUST04299,24.21891287555948,Hyderabad,Jio,5G,Individual,65.72669861263488,7.38,0.246,17.06,1.65,194.88,117,57,60,8.56,9.04,93,1.85,452.9,0
CUST04300,23.541671618158126,Kolkata,Vi,5G,Family,66.42726471067894,54.08,1.803,96.03,11.05,67.51,32,20,12,5.51,2.36,78,4.13,623.35,0
CUST04301,44.12882094382892,Gurugram,Vi,4G,Family,54.84571302939016,0.48,0.016,1.33,0.02,37.43,21,12,9,0.73,2.8,37,0.0,124.85,0
CUST04302,30.9189097737132,Kolkata,Airtel,5G,Individual,37.180915928723714,13.29,0.443,31.68,2.87,402.8,198,110,88,35.31,10.13,125,1.89,1052.23,1
CUST04303,23.9361908071684,Lucknow,Jio,4G,Individual,65.7367110637821,12.94,0.431,45.03,2.29,442.89,186,96,90,25.33,29.14,76,3.23,545.08,0
CUST04304,18.0,Bengaluru,Jio,4G,Individual,60.2003973745733,10.93,0.364,32.95,2.51,45.63,20,8,12,1.74,1.44,55,1.93,572.87,0
CUST04305,23.43538599419521,Hyderabad,Airtel,5G,Family,64.07927057813798,6.6,0.22,16.16,1.86,449.4,158,78,80,53.85,32.61,101,1.15,523.07,0
CUST04306,18.0,Chennai,Airtel,5G,Individual,70.78830328360223,4.53,0.151,7.25,1.12,59.09,35,19,16,3.93,1.17,39,0.44,161.14,0
CUST04307,34.84433125644171,Pune,Vi,4G,Business,13.35963565074798,6.33,0.211,19.68,0.79,160.66,105,62,43,12.92,7.11,91,1.08,460.18,0
CUST04308,30.14115085252716,Bengaluru,Airtel,4G,Family,57.38782073632757,42.2,1.407,133.37,3.82,82.91,83,48,35,8.35,6.08,79,5.35,676.97,0
CUST04309,19.68213916966944,Gurugram,Airtel,4G,Family,31.72077581533531,5.68,0.189,9.75,1.32,640.02,356,158,198,63.36,0.57,68,0.63,552.62,0
CUST04310,30.038129320358745,Delhi,Jio,4G,Individual,49.48139135287374,4.26,0.142,10.71,0.36,610.97,240,107,133,72.67,42.28,90,1.18,509.15,1
CUST04311,27.85877562485181,Mumbai,BSNL,4G,Family,78.9731400667657,4.7,0.157,10.07,0.8,110.58,54,28,26,5.85,4.06,82,0.68,408.57,0
CUST04312,42.529747444876506,Kolkata,BSNL,5G,Individual,43.32709335744492,17.12,0.571,38.59,1.25,416.38,182,106,76,35.89,5.02,120,3.94,994.02,0
CUST04313,27.15534873024228,Pune,Airtel,5G,Individual,43.035238855928,2.94,0.098,5.93,0.27,137.55,60,34,26,1.64,7.56,38,0.24,196.05,0
CUST04314,40.30042053909,Chennai,Airtel,5G,Business,7.851049958128547,16.49,0.55,25.18,1.0,436.17,309,146,163,7.7,5.7,79,2.48,562.54,0
CUST04315,35.56947819099663,Noida,Jio,4G,Business,73.63733983950796,42.46,1.415,126.22,9.55,140.12,115,52,63,11.85,3.95,113,3.87,1481.66,0
CUST04316,24.44854854419836,Kolkata,Jio,5G,Individual,28.548455096915774,2.55,0.085,6.13,0.59,26.4,9,6,3,3.1,0.56,48,0.25,180.91,0
CUST04317,18.0,Hyderabad,Airtel,5G,Family,48.62569693041291,24.58,0.819,41.55,2.47,133.19,63,27,36,4.17,5.58,73,1.25,636.81,0
CUST04318,25.599091615894658,Delhi,Jio,4G,Individual,72.40132214769744,2.15,0.072,5.45,0.48,36.73,22,11,11,4.11,2.42,33,0.54,221.88,0
CUST04319,18.0,Delhi,Jio,5G,Individual,79.53383664612446,24.66,0.822,79.21,4.47,533.45,374,156,218,26.35,5.21,83,2.56,507.63,0
CUST04320,38.15336045894376,Delhi,Airtel,5G,Individual,32.13121226299149,10.11,0.337,16.02,2.94,300.46,182,99,83,16.18,12.05,76,0.08,395.02,1
CUST04321,33.08824107550518,Delhi,Airtel,5G,Individual,120.0,62.57,2.086,94.82,3.39,90.13,38,15,23,9.24,1.6,72,1.64,631.95,0
CUST04322,52.76351969111916,Lucknow,Jio,5G,Individual,54.23227226937853,70.58,2.353,196.4,8.0,204.57,120,71,49,17.19,14.61,120,11.97,1215.78,0
CUST04323,18.0,Lucknow,Airtel,4G,Individual,27.946021190265093,26.62,0.887,49.13,3.94,122.79,111,73,38,11.09,0.2,77,1.35,762.36,0
CUST04324,33.5348130134905,Lucknow,Vi,5G,Individual,32.638184865440486,2.18,0.073,5.69,0.35,49.32,23,14,9,3.86,3.12,107,0.6,386.66,0
CUST04325,37.46895359026188,Chennai,Airtel,4G,Family,120.0,8.81,0.294,29.56,1.0,526.81,207,110,97,17.97,39.73,77,2.19,533.26,0
CUST04326,27.69962199007144,Chennai,Jio,5G,Individual,99.62922776797974,35.46,1.182,103.98,6.99,231.24,114,63,51,18.73,0.67,110,9.37,963.92,0
CUST04327,29.224268926476974,Mumbai,Jio,5G,Individual,31.37722058959811,2.14,0.071,6.3,0.14,142.29,78,49,29,1.65,9.52,47,0.32,294.25,1
CUST04328,18.0,Noida,Jio,5G,Individual,47.47412717706791,36.64,1.221,104.01,5.37,519.14,299,156,143,36.72,32.51,130,3.02,1154.06,0
CUST04329,32.386314416773324,Kolkata,Airtel,5G,Family,57.71066374912967,4.05,0.135,11.79,1.13,60.95,33,19,14,6.82,2.87,34,0.27,270.35,0
CUST04330,33.351497053482355,Hyderabad,Airtel,4G,Business,102.07718094768676,9.44,0.315,30.18,2.04,1139.1,740,437,303,59.54,17.1,69,1.73,614.21,0
CUST04331,20.27410588525957,Hyderabad,Jio,5G,Individual,63.6007792869223,6.67,0.222,10.59,1.54,245.48,179,99,80,19.62,1.17,88,1.62,460.9,0
CUST04332,21.854615794171085,Pune,Airtel,5G,Individual,72.91920994079722,4.11,0.137,11.81,1.11,93.78,46,24,22,7.6,7.43,29,0.06,230.03,0
CUST04333,22.26212917366668,Delhi,Airtel,5G,Individual,33.989960319536344,17.62,0.587,46.15,5.02,153.14,107,66,41,15.69,9.3,87,2.2,327.49,0
CUST04334,32.92377514311762,Lucknow,Airtel,4G,Family,45.85311634092223,27.45,0.915,49.98,1.5,201.29,125,68,57,19.23,2.5,74,5.04,857.21,0
CUST04335,32.38511057407777,Delhi,Airtel,5G,Individual,99.22307343487108,14.58,0.486,40.44,3.67,67.5,60,32,28,1.14,4.03,85,4.11,366.23,0
CUST04336,18.0,Pune,Jio,4G,Individual,84.23638070997367,5.33,0.178,8.22,1.48,111.24,64,42,22,7.88,1.22,40,0.67,168.11,0
CUST04337,38.450319237958965,Bengaluru,Jio,5G,Family,63.06622222743653,35.89,1.196,69.95,5.61,255.21,189,115,74,9.02,13.56,72,5.95,652.67,0
CUST04338,28.71941850115644,Gurugram,Vi,5G,Individual,57.48677464873899,8.09,0.27,19.28,1.13,433.95,236,137,99,44.58,10.92,124,2.11,898.54,0
CUST04339,27.501231322094885,Hyderabad,Jio,5G,Individual,61.69333313519582,15.6,0.52,26.08,1.91,71.81,44,23,21,7.91,5.41,88,1.68,464.7,0
CUST04340,33.56382677447585,Mumbai,Jio,4G,Family,98.05876136163718,0.82,0.027,2.3,0.24,12.69,5,3,2,1.1,0.46,33,0.23,224.34,0
CUST04341,43.87854449186785,Gurugram,Vi,5G,Individual,46.28873239464518,13.29,0.443,25.67,0.71,179.46,86,47,39,16.34,2.8,94,2.58,409.5,0
CUST04342,40.0514132638216,Lucknow,Jio,5G,Family,23.22301816740108,3.1,0.103,10.39,0.57,178.34,97,57,40,15.14,13.41,21,0.2,189.96,0
CUST04343,37.17393632246282,Mumbai,Airtel,4G,Individual,42.59588802860621,5.75,0.192,11.17,0.52,1161.59,484,230,254,104.81,30.34,86,0.97,625.88,0
CUST04344,29.628078398417312,Noida,Airtel,5G,Individual,106.5046909411588,12.25,0.408,27.09,2.46,407.08,187,76,111,40.48,18.56,78,1.62,486.0,0
CUST04345,26.914331286497564,Kolkata,Jio,5G,Individual,30.862047730127628,32.08,1.069,61.86,1.93,78.0,46,20,26,7.73,2.94,71,1.21,678.74,0
CUST04346,35.82048499488186,Chennai,Vi,5G,Family,116.74548672221474,7.58,0.253,16.66,0.74,149.97,47,23,24,7.66,6.67,91,0.28,441.41,0
CUST04347,42.94539796995879,Mumbai,Airtel,4G,Business,54.88323465178608,1.12,0.037,2.38,0.26,1021.83,366,213,153,23.36,53.14,93,0.15,661.63,0
CUST04348,45.02627118865232,Gurugram,Vi,5G,Business,26.270310605938874,26.17,0.872,74.9,7.08,214.08,126,57,69,3.51,8.1,70,1.37,544.25,0
CUST04349,47.02472853235906,Bengaluru,Airtel,5G,Individual,11.788650530347068,11.24,0.375,36.92,2.43,717.57,348,188,160,21.45,29.5,79,1.12,691.82,0
CUST04350,56.263989959078266,Mumbai,Jio,5G,Individual,48.15521055084174,22.33,0.744,47.46,1.6,151.98,110,63,47,10.4,10.33,83,3.93,709.8,1
CUST04351,22.350760614144647,Gurugram,Vi,5G,Business,37.88957984613855,10.24,0.341,17.66,1.22,653.34,493,240,253,23.52,41.89,94,2.39,687.67,0
CUST04352,41.88264916165815,Lucknow,Jio,4G,Family,30.465695053859505,38.41,1.28,60.31,4.42,84.38,41,20,21,4.54,3.0,76,5.21,647.78,0
CUST04353,20.859509472566643,Noida,Jio,5G,Individual,57.300248346217145,14.73,0.491,44.34,3.81,503.48,228,94,134,53.56,16.65,92,2.51,316.84,1
CUST04354,32.4788564498505,Pune,Airtel,5G,Individual,47.421527547866695,22.29,0.743,75.38,2.42,247.24,86,55,31,6.07,11.21,100,0.41,772.27,1
CUST04355,28.25557239864949,Noida,Vi,5G,Individual,63.90189704520117,5.27,0.176,14.55,0.54,166.96,104,56,48,5.4,8.17,93,0.01,446.71,0
CUST04356,26.64171007110106,Delhi,Jio,5G,Individual,37.7761459237502,27.91,0.93,79.13,2.8,94.62,60,30,30,3.98,3.69,83,3.53,526.99,1
CUST04357,23.812912043918143,Kolkata,Airtel,4G,Individual,65.14631215246892,0.87,0.029,2.72,0.12,260.78,130,52,78,9.14,1.46,30,0.21,212.21,0
CUST04358,31.9703349292094,Delhi,Jio,4G,Individual,62.9807002846718,18.92,0.631,30.43,4.24,30.88,13,7,6,1.56,1.38,64,3.55,778.74,0
CUST04359,22.54007812742535,Kolkata,Jio,5G,Family,83.21309987605542,34.81,1.16,93.56,5.01,154.7,79,46,33,11.85,5.27,69,7.51,950.33,0
CUST04360,41.05653744916515,Gurugram,Jio,4G,Individual,54.18774128505175,0.8,0.027,2.39,0.17,98.94,71,35,36,7.23,6.61,29,0.19,228.34,0
CUST04361,39.53559305192614,Gurugram,Jio,5G,Business,61.16937796845,0.82,0.027,1.99,0.07,113.11,42,19,23,4.95,6.63,42,0.02,181.62,0
CUST04362,34.95699554323638,Hyderabad,Airtel,4G,Business,94.79590064423012,46.44,1.548,153.28,7.74,139.41,61,38,23,2.84,10.25,61,0.61,637.71,0
CUST04363,45.08220676119381,Pune,Vi,5G,Family,49.44418690360874,7.27,0.242,18.94,2.13,269.88,239,147,92,29.61,17.47,71,2.02,733.36,0
CUST04364,37.19023516110524,Lucknow,Airtel,5G,Individual,32.03851771482706,5.01,0.167,16.5,1.11,202.19,423,223,200,10.45,15.33,74,0.8,292.07,0
CUST04365,28.22274790425181,Lucknow,Airtel,5G,Individual,46.03184988539751,0.41,0.014,0.64,0.11,93.12,53,28,25,5.78,5.54,34,0.05,160.06,0
CUST04366,22.29967165346472,Hyderabad,Airtel,5G,Individual,63.03252849546371,34.77,1.159,114.89,7.34,88.03,34,16,18,3.25,0.3,79,1.52,721.43,0
CUST04367,25.022064394019804,Hyderabad,Jio,5G,Business,77.35326885642499,1.96,0.065,3.31,0.33,66.7,26,17,9,1.25,2.21,35,0.27,178.59,0
CUST04368,38.13710785009821,Bengaluru,Vi,5G,Family,83.77509339956141,5.47,0.182,16.35,0.45,134.12,85,47,38,9.95,4.55,81,0.49,388.33,0
CUST04369,33.06128355341404,Bengaluru,Vi,5G,Individual,90.48715773461932,1.87,0.062,4.71,0.48,16.75,8,4,4,1.86,0.32,53,0.14,203.03,0
CUST04370,32.98300614713811,Kolkata,Airtel,4G,Individual,29.473636201086983,2.43,0.081,4.23,0.4,29.3,13,7,6,2.57,1.37,36,0.55,218.56,0
CUST04371,35.80868304187607,Delhi,Airtel,5G,Individual,24.856560388696725,3.3,0.11,8.75,0.71,77.98,34,19,15,3.53,2.33,39,0.03,206.48,0
CUST04372,41.351148801274974,Gurugram,Jio,5G,Individual,33.8719638226693,7.08,0.236,20.83,1.72,52.27,29,16,13,5.14,1.26,89,1.03,455.64,0
CUST04373,24.603989230614523,Bengaluru,Jio,4G,Family,60.46894857148432,2.94,0.098,5.87,0.66,39.43,13,8,5,0.93,0.87,26,0.46,119.39,0
CUST04374,18.0,Lucknow,Airtel,5G,Family,75.04824442425097,6.57,0.219,9.95,1.74,537.51,254,165,89,52.66,17.48,85,1.07,363.51,1
CUST04375,18.582850716397022,Bengaluru,Jio,5G,Individual,72.4486337007918,11.73,0.391,38.93,1.98,229.65,164,92,72,23.52,13.42,97,2.69,364.65,0
CUST04376,34.87040180585383,Delhi,Vi,5G,Individual,120.0,2.1,0.07,3.24,0.3,258.75,99,60,39,18.53,20.53,85,0.34,458.35,1
CUST04377,31.07490948099629,Pune,Vi,5G,Individual,66.53701344894914,7.37,0.246,12.3,1.52,53.3,32,14,18,5.57,0.42,96,1.41,425.77,0
CUST04378,28.95402373093017,Mumbai,Airtel,4G,Individual,23.655475811093503,3.75,0.125,9.43,1.12,207.3,68,41,27,16.8,13.41,86,0.97,501.82,0
